f,t,R,X,B,rateA,rateB,rateC,tap,shift,status,angMin,angMax,Pf,Qf,Pt,Qt,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX,branch_type,tap_min,tap_max,Pf_des,ImF,ImT
2689,2623,0.025405,0.082157,0.008429,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,2472,0.016364,0.052893,0.005581,140,140,140,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,2692,0.020413,0.06843,0.006851,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,2682,0.009917,0.034876,0.00407,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,2664,0.020174,0.052231,0.00545,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,2520,0.009504,0.024554,0.00256,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,2653,0.01405,0.023141,0.00234,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,2663,0.03286,0.076678,0.00771,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,2660,0.042231,0.098959,0.00974,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,2720,0.073058,0.191901,0.018319,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,2589,0.030909,0.081066,0.007739,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,2721,0.042066,0.110744,0.010529,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,2662,0.016529,0.033058,0.00242,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,2482,0.040496,0.071066,0.00673,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,2659,0.046281,0.071066,0.007599,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,2668,0.004959,0.008256,0.000849,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,2563,0.004132,0.013719,0.001379,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,2690,0.013364,0.029686,0.00296,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,2661,0.008678,0.027769,0.004777,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,2721,0.04438,0.078256,0.007391,46,46,46,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,2573,0.056612,0.099826,0.009431,46,46,46,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,2603,0.019752,0.062149,0.006749,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,2467,0.036686,0.064711,0.00611,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,2663,0.035868,0.071322,0.006241,38,38,38,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,2564,0.03438,0.060992,0.005689,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,2483,0.035868,0.071322,0.006241,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,2522,0.020397,0.06595,0.006771,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,2522,0.014554,0.047471,0.00483,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,2610,0.006612,0.015703,0.001689,103,103,103,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,2470,0.009826,0.017364,0.0016,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,2502,0.030248,0.097521,0.010019,86,86,86,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,2503,0.011488,0.034711,0.002931,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,2538,0.008256,0.028934,0.00363,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,2498,0.00124,0.004132,0.00039,128,128,128,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,2579,0.00124,0.004132,0.00039,128,128,128,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,2579,0.00124,0.004132,0.00039,128,128,128,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,2696,0.010826,0.034711,0.003579,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2505,0.00124,0.004132,0.00039,128,128,128,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,2513,0.00124,0.004132,0.00039,128,128,128,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,2671,0.00124,0.004132,0.00039,128,128,128,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,2717,0.036686,0.118182,0.01217,95,95,95,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,2717,0.017364,0.05686,0.005779,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,2499,0.032479,0.108099,0.01445,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,2498,0.054554,0.180174,0.0242,99,99,99,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,2502,0.019174,0.02595,0.004671,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,2503,0.01405,0.036364,0.003991,103,103,103,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,2502,0.035868,0.090083,0.00924,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,2503,0.015,0.047141,0.004661,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,2707,0.005248,0.016504,0.001631,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,2707,0.000256,0.000661,7e-05,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,2693,0.041744,0.073223,0.006921,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,2718,0.023058,0.07438,0.00765,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,2681,0.000992,0.003471,0.000361,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,2665,0.003636,0.010744,0.00106,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,2622,0.004628,0.014876,0.00152,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,2635,0.003719,0.009339,0.000939,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,2512,0.004959,0.012727,0.00128,95,95,95,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,2567,0.011157,0.015289,0.002749,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,2479,0.011157,0.015289,0.002749,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,2666,0.014959,0.043802,0.00445,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,2499,0.007603,0.019826,0.002059,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,2503,0.034793,0.111901,0.011761,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,2575,0.007017,0.022397,0.002369,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,2673,0.00843,0.021488,0.002161,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,2616,0.00843,0.021488,0.002161,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,2570,0.019917,0.052446,0.005191,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,2565,0.011868,0.03176,0.003151,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,2500,0.005041,0.016859,0.00174,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,2500,0.003314,0.010909,0.001111,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,2628,0.007769,0.024793,0.00257,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,2471,0.007107,0.023141,0.00234,124,124,124,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,2591,0.003058,0.009917,0.001019,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,2636,0.006446,0.020661,0.00213,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,2498,0.00124,0.004132,0.000409,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,2499,0.00124,0.004132,0.000409,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,2501,0.020744,0.067273,0.00682,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,2517,0.005446,0.017364,0.001769,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,2448,0.006124,0.015703,0.001571,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,2501,0.001322,0.004207,0.00044,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,2597,0.007934,0.022314,0.002149,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,2621,0.009091,0.028934,0.002899,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,2669,0.007364,0.023719,0.00242,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,2640,0.003314,0.010744,0.001089,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,2540,0.002066,0.006942,0.000699,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,2636,0.011322,0.036364,0.003751,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,2590,0.002893,0.009256,0.000939,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,2618,0.002479,0.007438,0.000731,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,2504,0.004917,0.023016,0.00236,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,2541,0.004917,0.023016,0.00236,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,2718,0.001653,0.004959,0.00053,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,2667,0.039504,0.124554,0.011761,38,38,38,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,2503,0.039504,0.069587,0.00657,72,72,72,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,2537,0.053058,0.093554,0.00884,72,72,72,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,2535,0.032934,0.106504,0.010926,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,2535,0.058066,0.103058,0.00937,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,2657,0.024438,0.079025,0.008107,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,2717,0.021388,0.069537,0.007289,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,2503,0.00124,0.004132,0.00039,128,128,128,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,2711,0.004628,0.014876,0.00152,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,2710,0.004628,0.014876,0.00152,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,2499,0.01281,0.021488,0.00212,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,2617,0.026198,0.043967,0.004339,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,2452,0.038843,0.12562,0.012901,95,95,95,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,2595,0.011653,0.037686,0.00387,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,2705,0.021397,0.069174,0.0071,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,2705,0.00281,0.009174,0.000939,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,2594,0.158017,0.182727,0.016429,46,46,46,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,2595,0.009826,0.017521,0.0016,80,80,80,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,2592,0.010388,0.050826,0.004939,133,133,133,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,2592,0.036033,0.128934,0.012509,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,2594,0.022339,0.074959,0.00748,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,2568,0.041397,0.069421,0.00711,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,2568,0.033141,0.061157,0.006389,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,2449,0.037686,0.121488,0.01249,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,2549,0.019422,0.06281,0.00649,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,2592,0.035868,0.115702,0.012199,140,140,140,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,2593,0.030248,0.097521,0.01028,140,140,140,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,2524,0.009826,0.017273,0.001631,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,2562,0.053223,0.093471,0.008821,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,2598,0.006612,0.013719,0.001331,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,2606,0.005372,0.017364,0.001791,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,2551,0.023388,0.075868,0.007841,34,34,34,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,2594,0.01157,0.037686,0.00387,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,2593,0.033099,0.111066,0.011059,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,2596,0.028182,0.091157,0.009341,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,2507,0.024463,0.043471,0.004039,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,2595,0.006612,0.013719,0.001331,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,2605,0.006612,0.013719,0.001331,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,2576,0.020496,0.06876,0.00688,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,2551,0.058182,0.094207,0.00944,84,84,84,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,2594,0.01281,0.042984,0.004281,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,2595,0.01281,0.042984,0.004281,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,2607,0.014463,0.055537,0.004479,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,2490,0.023554,0.062149,0.006389,82,82,82,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,2453,0.027603,0.049504,0.004479,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,2531,0.039669,0.07157,0.006411,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,2511,0.029826,0.057934,0.005469,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,2489,0.009256,0.030083,0.003071,119,119,119,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,2649,0.053141,0.093388,0.008901,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,2547,0.001322,0.004207,0.00044,99,99,99,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,2490,0.009091,0.029752,0.00302,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,2489,0.055041,0.164298,0.016819,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,2485,0.036529,0.064132,0.00605,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,2546,0.01595,0.05124,0.0053,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,2544,0.007438,0.023967,0.002461,126,126,126,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,2523,0.036686,0.116686,0.012509,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,2655,0.083141,0.146281,0.01392,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,2489,0.026612,0.089422,0.008949,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,2654,0.033471,0.065289,0.005929,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,2542,0.005207,0.014132,0.001401,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,2691,0.01843,0.061901,0.0062,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,2714,0.001818,0.003876,0.000271,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,2649,0.003471,0.012636,0.001191,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2651,0.037603,0.091744,0.00968,99,99,99,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,2650,0.019669,0.086124,0.00924,57,57,57,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,2715,0.003314,0.010578,0.001089,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,2494,0.029752,0.095868,0.01007,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,2634,0.005124,0.016529,0.00174,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,2586,0.033471,0.065289,0.005929,21,21,21,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,2619,0.016529,0.031397,0.002899,48,48,48,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,2459,0.033471,0.065289,0.005929,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,2492,0.016529,0.031397,0.003151,48,48,48,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,2625,0.022884,0.074,0.007592,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,2491,0.001653,0.005289,0.00053,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,2492,0.009091,0.028099,0.00288,133,133,133,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,2554,0.00405,0.013314,0.001379,95,95,95,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,2556,0.020744,0.066281,0.006989,126,126,126,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,2574,0.028347,0.092231,0.009511,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,2572,0.040331,0.130413,0.013361,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,2493,0.020413,0.066124,0.006781,95,95,95,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,824,0.02562,0.084711,0.008477,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,824,0.02562,0.084711,0.008477,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,1429,0.010413,0.033554,0.003543,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,1871,0.009752,0.030496,0.003151,140,140,140,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,1523,0.002562,0.008264,0.000874,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,2732,0.003058,0.01,0.001048,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,2732,0.000248,0.000909,8.5e-05,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,1524,0.005702,0.018264,0.001922,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,11,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,15,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,17,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,19,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,21,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,28,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,36,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,39,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,42,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,44,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,47,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,50,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,52,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,54,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,56,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,58,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,61,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,63,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,71,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,73,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,75,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,77,2.1e-05,0.000207,0,876,876,876,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,79,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,83,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,85,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,87,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,89,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,91,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,93,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
